Order_ID,Order_Date,Product,Category,Sales,Quantity
ORD-00420,2024-01-19,Sony WH-1000,Accessories,3186.08,2
ORD-00421,2023-02-02,Galaxy Tab,Accessories,1088.51,2
ORD-00422,2023-07-21,Sony WH-1000,Accessories,7736.96,5
ORD-00423,2024-07-12,MacBook Pro,Camera,4189.38,3
ORD-00424,2024-11-11,MacBook Pro,Accessories,1551.03,4
ORD-00425,2023-06-06,Samsung S24,Electronics,5492.5,3
ORD-00426,2024-09-04,Samsung S24,Electronics,3057.5,2
ORD-00427,2023-01-05,DJI Mini 4,Electronics,5084.59,4
ORD-00428,2024-09-01,Dell XPS 13,Electronics,2384.38,2
ORD-00429,2023-10-28,MacBook Pro,Camera,2449.07,3
ORD-00430,2024-08-21,Samsung S24,Camera,119.43,1
ORD-00431,2024-04-27,Canon R5,Accessories,592.64,1
ORD-00432,2023-05-13,MacBook Pro,Accessories,2758.45,2
ORD-00433,2023-02-26,DJI Mini 4,Electronics,1974.16,2
ORD-00434,2023-10-11,Sony WH-1000,Electronics,1719.04,1
ORD-00435,2024-03-17,Canon R5,Accessories,1979.21,1
ORD-00436,2023-01-23,Canon R5,Accessories,4720.12,5
ORD-00437,2024-01-08,iPhone 15,Electronics,1386.56,1
ORD-00438,2024-10-14,DJI Mini 4,Accessories,3715.2,2
ORD-00439,2023-10-31,Samsung S24,Electronics,3599.89,2
ORD-00440,2023-12-14,Samsung S24,Accessories,1137.44,1
ORD-00441,2023-01-26,iPad Air,Electronics,1947.71,1
ORD-00442,2024-02-14,Nikon Z6,Accessories,4859.43,4
ORD-00443,2024-07-17,Samsung S24,Accessories,6087.26,5
ORD-00444,2023-07-27,Canon R5,Accessories,3440.0,2
ORD-00445,2023-05-09,Galaxy Tab,Electronics,5953.51,3
ORD-00446,2023-06-11,Canon R5,Camera,1482.73,5
ORD-00447,2024-11-13,MacBook Pro,Accessories,2896.71,5
ORD-00448,2023-10-25,DJI Mini 4,Camera,369.09,1
ORD-00449,2023-01-13,DJI Mini 4,Electronics,2321.3,5
ORD-00450,2023-01-05,Samsung S24,Accessories,2932.49,5
ORD-00451,2023-04-09,iPad Air,Accessories,1825.42,1
ORD-00452,2024-03-02,Canon R5,Electronics,1444.18,4
ORD-00453,2024-01-14,Sony WH-1000,Camera,6387.36,4
ORD-00454,2023-01-04,Nikon Z6,Accessories,5498.3,5
ORD-00455,2023-06-26,DJI Mini 4,Accessories,4966.51,3
ORD-00456,2023-10-15,Sony WH-1000,Camera,179.12,1
ORD-00457,2023-02-10,DJI Mini 4,Accessories,1784.93,4
ORD-00458,2023-06-07,iPhone 15,Accessories,2853.07,4
ORD-00459,2023-06-11,Nikon Z6,Electronics,3305.88,2
ORD-00460,2023-06-27,Galaxy Tab,Camera,2510.44,4
ORD-00461,2024-01-31,Samsung S24,Camera,1485.71,1
ORD-00462,2023-03-10,Sony WH-1000,Accessories,3576.64,2
ORD-00463,2023-09-27,Galaxy Tab,Electronics,3767.92,2
ORD-00464,2024-07-20,Dell XPS 13,Electronics,3029.02,5
ORD-00465,2023-07-07,Samsung S24,Electronics,1566.2,3
ORD-00466,2023-03-12,iPad Air,Electronics,791.62,2
ORD-00467,2024-06-28,Nikon Z6,Electronics,1912.28,2
ORD-00468,2023-03-01,Dell XPS 13,Accessories,3534.08,5
ORD-00469,2024-10-19,Canon R5,Camera,579.87,3
ORD-00470,2023-11-22,Nikon Z6,Electronics,862.89,1
ORD-00471,2023-07-19,iPhone 15,Accessories,5902.99,3
ORD-00472,2024-12-25,Sony WH-1000,Camera,559.33,1
ORD-00473,2024-01-28,Sony WH-1000,Accessories,325.58,3
ORD-00474,2024-07-22,Nikon Z6,Accessories,6204.94,4
ORD-00475,2024-05-26,DJI Mini 4,Electronics,507.28,3
ORD-00476,2023-10-07,Samsung S24,Camera,1123.7,3
ORD-00477,2024-06-23,Dell XPS 13,Camera,5987.14,4
ORD-00478,2024-02-20,Canon R5,Accessories,1746.75,2
ORD-00479,2023-02-21,Sony WH-1000,Accessories,1409.66,1
ORD-00480,2024-09-11,MacBook Pro,Accessories,274.42,2
ORD-00481,2023-12-09,Nikon Z6,Camera,5836.87,3
ORD-00482,2024-02-25,Galaxy Tab,Camera,9025.32,5
ORD-00483,2023-09-30,MacBook Pro,Electronics,375.44,3
ORD-00484,2023-05-09,Galaxy Tab,Camera,196.23,1
ORD-00485,2023-07-24,Dell XPS 13,Camera,4944.25,3
ORD-00486,2023-08-23,iPhone 15,Accessories,3962.82,3
ORD-00487,2023-05-28,Sony WH-1000,Electronics,1252.05,1
ORD-00488,2023-12-16,Canon R5,Electronics,5308.53,3
ORD-00489,2023-07-14,Samsung S24,Camera,360.51,2
ORD-00490,2023-04-13,Galaxy Tab,Electronics,4152.93,3
ORD-00491,2024-09-06,iPad Air,Camera,2292.93,2
ORD-00492,2024-04-19,Samsung S24,Accessories,7758.12,4
ORD-00493,2023-10-15,MacBook Pro,Accessories,7382.51,5
ORD-00494,2023-10-15,Galaxy Tab,Electronics,6811.16,4
ORD-00495,2023-03-13,iPad Air,Electronics,3328.04,5
ORD-00496,2024-01-06,Galaxy Tab,Electronics,5207.18,3
ORD-00497,2023-10-05,Canon R5,Electronics,755.89,3
ORD-00498,2023-12-23,Sony WH-1000,Accessories,8664.89,5
ORD-00499,2024-02-07,MacBook Pro,Camera,355.36,1
ORD-00500,2024-08-20,DJI Mini 4,Accessories,322.19,1
ORD-00501,2024-12-04,iPhone 15,Camera,754.6,3
ORD-00502,2023-04-28,Sony WH-1000,Camera,1955.99,1
ORD-00503,2024-01-13,Nikon Z6,Electronics,422.1,1
ORD-00504,2023-12-21,iPhone 15,Accessories,705.38,1
ORD-00505,2024-10-04,MacBook Pro,Camera,1139.32,2
ORD-00506,2024-02-29,MacBook Pro,Accessories,495.16,1
ORD-00507,2023-10-10,Galaxy Tab,Electronics,5318.7,4
ORD-00508,2023-02-07,iPad Air,Camera,3584.87,4
ORD-00509,2023-08-06,iPhone 15,Electronics,1812.85,2
ORD-00510,2023-04-11,Sony WH-1000,Accessories,6978.86,4
ORD-00511,2023-04-21,Dell XPS 13,Electronics,4213.87,3
ORD-00512,2023-05-27,Samsung S24,Camera,3794.01,3
ORD-00513,2023-06-04,Canon R5,Camera,2124.42,5
ORD-00514,2024-09-17,MacBook Pro,Electronics,1166.92,4
ORD-00515,2024-03-19,Samsung S24,Accessories,621.76,3
ORD-00516,2024-03-01,Samsung S24,Camera,277.73,2
ORD-00517,2024-09-30,Samsung S24,Accessories,2209.7,4
ORD-00518,2023-11-25,Dell XPS 13,Accessories,1363.32,4
ORD-00519,2023-05-24,Sony WH-1000,Camera,1585.35,1
ORD-00520,2024-10-23,MacBook Pro,Electronics,2549.47,4
ORD-00521,2024-03-09,Sony WH-1000,Electronics,206.34,1
ORD-00522,2024-01-11,DJI Mini 4,Accessories,1529.21,2
ORD-00523,2024-09-23,Galaxy Tab,Electronics,2895.64,4
ORD-00524,2024-12-23,Samsung S24,Electronics,2549.15,4
ORD-00525,2024-07-31,MacBook Pro,Accessories,3090.72,5
ORD-00526,2023-04-23,Nikon Z6,Camera,418.17,1
ORD-00527,2023-01-31,DJI Mini 4,Camera,524.55,1
ORD-00528,2023-05-06,Nikon Z6,Camera,1213.86,1
ORD-00529,2023-05-15,Sony WH-1000,Accessories,5150.18,5
ORD-00530,2024-01-05,DJI Mini 4,Camera,918.42,3
ORD-00531,2024-10-09,MacBook Pro,Electronics,2621.03,2
ORD-00532,2023-01-15,DJI Mini 4,Accessories,862.21,1
ORD-00533,2023-10-09,Nikon Z6,Electronics,1421.35,1
ORD-00534,2023-06-17,MacBook Pro,Camera,1703.99,1
ORD-00535,2023-01-26,Nikon Z6,Accessories,2568.63,2
ORD-00536,2024-06-19,Dell XPS 13,Camera,4157.23,4
ORD-00537,2023-11-26,DJI Mini 4,Electronics,3887.99,4
ORD-00538,2023-05-22,MacBook Pro,Electronics,371.48,1
ORD-00539,2024-04-17,Nikon Z6,Accessories,1899.13,1
ORD-00540,2024-07-31,Samsung S24,Electronics,5526.86,4
ORD-00541,2024-07-12,Canon R5,Camera,2905.46,3
ORD-00542,2023-04-15,Galaxy Tab,Accessories,334.26,1
ORD-00543,2023-07-11,Nikon Z6,Accessories,6523.57,5
ORD-00544,2023-11-09,iPhone 15,Accessories,1200.14,4
ORD-00545,2023-01-15,iPhone 15,Electronics,3567.69,3
ORD-00546,2023-04-04,DJI Mini 4,Camera,1895.28,1
ORD-00547,2024-03-24,Nikon Z6,Electronics,5958.81,4
ORD-00548,2023-02-20,MacBook Pro,Camera,1144.87,1
ORD-00549,2024-07-11,Canon R5,Accessories,2521.42,4
ORD-00550,2023-11-20,Dell XPS 13,Accessories,4085.85,4
ORD-00551,2024-07-25,iPad Air,Accessories,1922.04,1
ORD-00552,2024-08-11,Nikon Z6,Electronics,2474.87,2
ORD-00553,2024-08-24,Nikon Z6,Electronics,2519.73,2
ORD-00554,2023-04-21,Samsung S24,Camera,669.35,4
ORD-00555,2024-09-12,iPad Air,Accessories,300.99,2
ORD-00556,2023-04-06,MacBook Pro,Camera,786.95,5
ORD-00557,2024-01-17,DJI Mini 4,Accessories,4732.41,5
ORD-00558,2024-04-25,DJI Mini 4,Accessories,6587.41,5
ORD-00559,2023-05-02,Samsung S24,Electronics,8667.31,5
ORD-00560,2024-01-10,Sony WH-1000,Accessories,2599.15,3
ORD-00561,2024-06-12,iPad Air,Camera,3828.19,2
ORD-00562,2024-07-22,Dell XPS 13,Camera,3124.29,2
ORD-00563,2024-12-28,iPad Air,Electronics,2531.18,2
ORD-00564,2024-12-08,MacBook Pro,Camera,6581.3,5
ORD-00565,2023-01-29,iPhone 15,Electronics,5044.14,4
ORD-00566,2023-02-11,DJI Mini 4,Accessories,8703.18,5
ORD-00567,2023-11-12,MacBook Pro,Camera,7125.89,4
ORD-00568,2024-05-02,iPad Air,Electronics,1619.75,1
ORD-00569,2023-12-19,Samsung S24,Camera,970.87,1
ORD-00570,2023-03-23,Sony WH-1000,Camera,1308.35,5
ORD-00571,2023-03-21,Galaxy Tab,Electronics,3702.88,2
ORD-00572,2023-10-18,Galaxy Tab,Camera,3356.98,4
ORD-00573,2024-03-30,DJI Mini 4,Accessories,816.08,1
ORD-00574,2023-08-29,iPhone 15,Accessories,4563.72,5
ORD-00575,2023-04-21,iPad Air,Camera,4753.21,4
ORD-00576,2023-11-19,Samsung S24,Camera,1874.29,3
ORD-00577,2024-02-06,Sony WH-1000,Camera,2400.23,5
ORD-00578,2024-12-11,MacBook Pro,Accessories,6672.25,5
ORD-00579,2024-08-28,Dell XPS 13,Camera,4829.27,5
ORD-00580,2024-12-29,iPad Air,Accessories,4848.32,3
ORD-00581,2023-02-18,iPad Air,Electronics,181.84,1
ORD-00582,2024-10-27,DJI Mini 4,Electronics,3293.36,5
ORD-00583,2023-03-10,Galaxy Tab,Electronics,2385.04,4
ORD-00584,2023-06-24,iPad Air,Accessories,7763.06,5
ORD-00585,2023-05-25,Nikon Z6,Camera,5950.0,3
ORD-00586,2023-12-04,Dell XPS 13,Accessories,5100.32,3
ORD-00587,2023-06-26,Dell XPS 13,Electronics,3882.96,3
ORD-00588,2023-04-06,Samsung S24,Accessories,4782.63,3
ORD-00589,2024-04-12,Dell XPS 13,Camera,1524.35,1
ORD-00590,2024-04-25,DJI Mini 4,Camera,8366.43,5
ORD-00591,2024-12-13,Nikon Z6,Accessories,1294.58,1
ORD-00592,2023-12-17,Sony WH-1000,Camera,919.22,1
ORD-00593,2024-03-09,iPhone 15,Electronics,943.18,1
ORD-00594,2023-10-27,Sony WH-1000,Accessories,347.39,2
ORD-00595,2024-04-01,Galaxy Tab,Accessories,2688.7,2
ORD-00596,2023-11-03,Nikon Z6,Electronics,3680.19,3
ORD-00597,2024-05-23,Sony WH-1000,Electronics,756.23,2
ORD-00598,2024-07-29,Dell XPS 13,Electronics,4252.21,5
ORD-00599,2024-12-27,MacBook Pro,Camera,644.3,1
ORD-00600,2024-01-19,Dell XPS 13,Electronics,1664.61,3
ORD-00601,2024-06-17,Galaxy Tab,Electronics,1046.95,1
ORD-00602,2023-01-16,Canon R5,Camera,1957.98,1
ORD-00603,2024-11-21,Sony WH-1000,Camera,5931.73,3
ORD-00604,2023-05-09,MacBook Pro,Camera,1821.02,1
ORD-00605,2023-08-13,DJI Mini 4,Electronics,2190.58,4
ORD-00606,2024-12-14,DJI Mini 4,Electronics,2462.79,3
ORD-00607,2023-08-26,Canon R5,Accessories,1218.02,3
ORD-00608,2024-09-15,Nikon Z6,Electronics,3141.04,3
ORD-00609,2024-04-23,Dell XPS 13,Camera,5013.75,3
ORD-00610,2023-06-01,Canon R5,Accessories,6987.79,5
ORD-00611,2023-10-18,DJI Mini 4,Accessories,987.25,2
ORD-00612,2024-05-27,Nikon Z6,Camera,3639.61,4
ORD-00613,2023-04-21,Nikon Z6,Camera,3038.88,4
ORD-00614,2023-10-05,Dell XPS 13,Accessories,7886.23,5
ORD-00615,2023-07-01,Nikon Z6,Electronics,1386.3,2
ORD-00616,2023-07-04,iPhone 15,Electronics,1823.71,4
ORD-00617,2024-10-13,MacBook Pro,Camera,9308.12,5
ORD-00618,2023-03-27,iPad Air,Camera,1402.23,3
ORD-00619,2024-01-22,Sony WH-1000,Electronics,1050.46,5
ORD-00620,2024-02-06,Dell XPS 13,Electronics,351.22,2
ORD-00621,2023-01-24,Canon R5,Electronics,3676.03,5
ORD-00622,2024-10-06,iPhone 15,Camera,4533.44,3
ORD-00623,2023-06-10,Sony WH-1000,Electronics,4973.04,4
ORD-00624,2023-05-20,Canon R5,Accessories,4652.25,3
ORD-00625,2023-07-31,Nikon Z6,Camera,4150.04,5
ORD-00626,2023-02-19,Samsung S24,Accessories,1841.17,1
ORD-00627,2023-05-11,Nikon Z6,Camera,3036.11,3
ORD-00628,2024-01-17,Galaxy Tab,Camera,6317.13,5
ORD-00629,2023-07-15,iPhone 15,Camera,3204.36,2
ORD-00630,2024-07-03,iPad Air,Camera,7460.97,4
ORD-00631,2023-12-24,Samsung S24,Electronics,1242.72,2
ORD-00632,2024-04-26,Samsung S24,Electronics,1265.47,1
ORD-00633,2024-11-14,Samsung S24,Camera,2585.07,2
ORD-00634,2024-12-18,Samsung S24,Electronics,7161.29,4
ORD-00635,2024-07-12,Galaxy Tab,Electronics,3194.97,4
ORD-00636,2023-12-23,Dell XPS 13,Accessories,1448.45,4
ORD-00637,2024-11-05,Dell XPS 13,Camera,1286.02,4
ORD-00638,2024-05-16,Dell XPS 13,Camera,1434.59,1
ORD-00639,2024-08-24,Dell XPS 13,Camera,2893.43,3
ORD-00640,2024-05-22,iPhone 15,Camera,4736.53,3
ORD-00641,2023-01-16,MacBook Pro,Electronics,3637.99,4
ORD-00642,2024-06-28,MacBook Pro,Accessories,3296.53,5
ORD-00643,2023-08-20,DJI Mini 4,Accessories,4538.6,3
ORD-00644,2023-09-28,Samsung S24,Accessories,7540.1,4
ORD-00645,2023-08-28,iPhone 15,Electronics,4482.46,3
ORD-00646,2023-03-21,Canon R5,Accessories,4864.46,5
ORD-00647,2023-07-17,MacBook Pro,Accessories,6349.17,4
ORD-00648,2024-12-03,Sony WH-1000,Accessories,8672.61,5
ORD-00649,2024-08-31,iPad Air,Camera,598.94,1
ORD-00650,2024-01-25,Nikon Z6,Accessories,2156.87,3
ORD-00651,2024-12-05,iPad Air,Electronics,2631.25,3
ORD-00652,2024-04-16,iPad Air,Electronics,1840.15,2
ORD-00653,2023-12-23,iPad Air,Camera,1254.64,2
ORD-00654,2024-08-24,Sony WH-1000,Camera,4776.81,3
ORD-00655,2023-06-14,iPad Air,Camera,750.53,3
ORD-00656,2023-05-08,Sony WH-1000,Accessories,9107.26,5
ORD-00657,2023-01-12,DJI Mini 4,Camera,1510.89,2
ORD-00658,2023-10-24,Canon R5,Electronics,3703.18,3
ORD-00659,2023-12-20,iPhone 15,Electronics,2703.18,5
ORD-00660,2024-03-03,Sony WH-1000,Camera,7528.65,4
ORD-00661,2023-08-06,Sony WH-1000,Electronics,1887.15,1
ORD-00662,2024-03-15,iPad Air,Accessories,1250.0,4
ORD-00663,2023-12-11,Nikon Z6,Accessories,5052.9,5
ORD-00664,2024-06-13,iPad Air,Electronics,6806.45,5
ORD-00665,2023-09-17,Galaxy Tab,Electronics,1397.71,2
ORD-00666,2023-10-11,Sony WH-1000,Accessories,2567.91,2
ORD-00667,2024-09-29,Samsung S24,Electronics,1688.32,1
ORD-00668,2023-10-09,Nikon Z6,Accessories,461.24,3
ORD-00669,2023-12-16,Nikon Z6,Accessories,5689.4,5
ORD-00670,2024-11-13,iPad Air,Electronics,2942.83,2
ORD-00671,2023-03-28,Canon R5,Camera,1519.46,1
ORD-00672,2023-05-20,Canon R5,Camera,1678.79,3
ORD-00673,2024-10-08,iPad Air,Accessories,3829.83,3
ORD-00674,2024-05-26,Nikon Z6,Accessories,1088.53,4
ORD-00675,2024-02-25,Nikon Z6,Accessories,5927.34,5
ORD-00676,2024-02-28,Canon R5,Camera,1557.04,2
ORD-00677,2024-12-04,iPad Air,Accessories,2438.8,3
ORD-00678,2024-02-29,iPad Air,Camera,855.75,1
ORD-00679,2024-04-30,Galaxy Tab,Accessories,4091.51,3
ORD-00680,2023-12-15,Samsung S24,Camera,3275.18,3
ORD-00681,2024-06-03,Nikon Z6,Electronics,3877.91,3
ORD-00682,2023-06-05,DJI Mini 4,Camera,1907.17,5
ORD-00683,2023-12-11,Galaxy Tab,Camera,5532.93,3
ORD-00684,2023-04-28,iPad Air,Accessories,4738.37,5
ORD-00685,2023-08-07,Dell XPS 13,Camera,1494.28,1
ORD-00686,2023-02-24,Sony WH-1000,Accessories,2984.22,4
ORD-00687,2023-05-07,Canon R5,Accessories,6262.9,5
ORD-00688,2024-06-14,Samsung S24,Electronics,4932.71,3
ORD-00689,2024-06-25,Nikon Z6,Accessories,1360.48,3
ORD-00690,2023-09-16,DJI Mini 4,Accessories,1975.99,1
ORD-00691,2023-12-12,DJI Mini 4,Accessories,3725.76,4
ORD-00692,2023-01-24,MacBook Pro,Camera,5963.46,4
ORD-00693,2023-12-24,Sony WH-1000,Electronics,1939.01,1
ORD-00694,2023-02-06,Samsung S24,Accessories,1088.53,2
ORD-00695,2023-01-31,iPad Air,Camera,338.85,2
ORD-00696,2024-10-08,iPhone 15,Accessories,3622.54,5
ORD-00697,2023-10-05,DJI Mini 4,Electronics,2737.23,3
ORD-00698,2023-06-24,iPhone 15,Camera,1760.65,1
ORD-00699,2024-01-22,Canon R5,Camera,5162.84,5
ORD-00700,2024-12-26,Canon R5,Electronics,3468.26,5
ORD-00701,2023-11-04,iPhone 15,Electronics,1382.05,1
ORD-00702,2024-10-14,Sony WH-1000,Camera,4061.36,5
ORD-00703,2024-06-26,DJI Mini 4,Camera,4962.57,5
ORD-00704,2024-07-08,iPad Air,Camera,1771.07,1
ORD-00705,2023-09-18,Canon R5,Camera,3807.03,3
ORD-00706,2023-08-26,Dell XPS 13,Camera,4995.15,3
ORD-00707,2023-10-19,Galaxy Tab,Electronics,4917.87,4
ORD-00708,2024-06-20,iPad Air,Camera,1333.41,3
ORD-00709,2024-02-24,Nikon Z6,Camera,2624.39,2
ORD-00710,2023-11-23,Samsung S24,Accessories,4319.52,4
ORD-00711,2023-04-29,iPad Air,Camera,1323.39,1
ORD-00712,2024-01-24,MacBook Pro,Electronics,2352.27,2
ORD-00713,2024-04-21,DJI Mini 4,Electronics,1696.67,4
ORD-00714,2024-08-02,Samsung S24,Accessories,485.19,2
ORD-00715,2023-07-26,iPhone 15,Accessories,110.72,1
ORD-00716,2024-04-12,iPad Air,Electronics,6331.87,4
ORD-00717,2024-09-07,DJI Mini 4,Accessories,2939.56,2
ORD-00718,2024-10-06,Samsung S24,Electronics,884.55,1
ORD-00719,2024-03-26,Dell XPS 13,Accessories,1699.69,1
ORD-00720,2023-02-22,Samsung S24,Accessories,1215.63,2
ORD-00721,2023-03-30,Dell XPS 13,Camera,1303.57,2
ORD-00722,2023-10-14,Samsung S24,Camera,6645.38,5
ORD-00723,2023-01-26,Nikon Z6,Accessories,2791.59,4
ORD-00724,2024-03-09,Dell XPS 13,Accessories,9065.02,5
ORD-00725,2024-12-31,iPhone 15,Accessories,2870.64,3
ORD-00726,2023-06-04,Sony WH-1000,Camera,597.98,2
ORD-00727,2023-12-02,Canon R5,Camera,185.01,1
ORD-00728,2024-01-14,DJI Mini 4,Accessories,1618.85,2
ORD-00729,2024-01-26,Samsung S24,Electronics,830.55,1
ORD-00730,2024-12-24,Galaxy Tab,Camera,5652.5,4
ORD-00731,2024-10-20,DJI Mini 4,Accessories,3837.54,5
ORD-00732,2023-01-04,Sony WH-1000,Accessories,2686.32,2
ORD-00733,2023-12-14,Nikon Z6,Accessories,3288.63,2
ORD-00734,2023-07-04,iPad Air,Electronics,516.48,2
ORD-00735,2023-06-18,iPad Air,Accessories,3237.35,3
ORD-00736,2024-07-16,DJI Mini 4,Camera,4999.04,4
ORD-00737,2023-09-19,MacBook Pro,Electronics,3387.84,3
ORD-00738,2024-01-27,iPhone 15,Camera,444.38,2
ORD-00739,2024-06-15,Galaxy Tab,Accessories,551.74,1
ORD-00740,2023-01-12,Dell XPS 13,Camera,7459.43,4
ORD-00741,2023-11-05,DJI Mini 4,Camera,1888.44,1
ORD-00742,2024-01-06,Samsung S24,Accessories,1654.88,3
ORD-00743,2024-03-07,Sony WH-1000,Electronics,1478.88,3
ORD-00744,2023-10-14,Galaxy Tab,Camera,5956.74,3
ORD-00745,2023-12-26,iPad Air,Camera,1981.45,1
ORD-00746,2023-04-16,Nikon Z6,Accessories,5425.58,5
ORD-00747,2024-07-16,Nikon Z6,Camera,5151.08,4
ORD-00748,2024-08-18,Nikon Z6,Accessories,853.74,1
ORD-00749,2023-09-26,Samsung S24,Camera,2163.95,3
ORD-00750,2023-08-10,iPad Air,Accessories,706.0,1
ORD-00751,2024-09-04,Nikon Z6,Accessories,305.64,1
ORD-00752,2023-03-03,iPad Air,Electronics,964.11,1
ORD-00753,2023-07-08,Samsung S24,Accessories,2589.2,3
ORD-00754,2023-08-03,MacBook Pro,Camera,9102.43,5
ORD-00755,2024-04-09,Canon R5,Accessories,2302.16,4
ORD-00756,2023-09-24,iPhone 15,Electronics,4413.96,4
ORD-00757,2023-11-29,Nikon Z6,Camera,3998.01,2
ORD-00758,2024-01-12,MacBook Pro,Camera,1978.77,1
ORD-00759,2023-05-17,Canon R5,Camera,4678.53,4
ORD-00760,2023-06-23,Samsung S24,Accessories,2747.93,5
ORD-00761,2024-04-18,DJI Mini 4,Electronics,3746.84,4
ORD-00762,2024-03-29,Dell XPS 13,Electronics,5492.14,4
ORD-00763,2024-06-29,Samsung S24,Accessories,721.36,2
ORD-00764,2024-01-05,Dell XPS 13,Camera,9362.02,5
ORD-00765,2024-04-29,MacBook Pro,Electronics,656.3,4
ORD-00766,2024-10-11,Sony WH-1000,Camera,6946.66,4
ORD-00767,2024-03-29,MacBook Pro,Electronics,1068.67,2
ORD-00768,2023-08-02,Sony WH-1000,Accessories,2451.57,4
ORD-00769,2024-03-01,MacBook Pro,Camera,1721.19,1
ORD-00770,2024-06-07,iPad Air,Camera,6769.11,5
ORD-00771,2024-08-25,iPad Air,Electronics,5289.66,4
ORD-00772,2024-04-19,Canon R5,Electronics,999.53,1
ORD-00773,2023-04-01,Galaxy Tab,Electronics,6683.27,4
ORD-00774,2024-05-16,Canon R5,Camera,1796.68,1
ORD-00775,2024-04-27,Sony WH-1000,Electronics,6756.66,5
ORD-00776,2024-11-15,Nikon Z6,Accessories,2365.8,5
ORD-00777,2023-01-21,Galaxy Tab,Electronics,2463.61,4
ORD-00778,2023-07-28,Samsung S24,Accessories,3072.25,4
ORD-00779,2023-04-08,Galaxy Tab,Accessories,1568.79,2
ORD-00780,2024-11-23,Nikon Z6,Accessories,8085.75,5
ORD-00781,2024-01-20,Galaxy Tab,Camera,3354.6,3
ORD-00782,2023-12-14,Nikon Z6,Accessories,2690.86,4
ORD-00783,2023-11-10,iPhone 15,Electronics,406.99,1
ORD-00784,2024-04-23,MacBook Pro,Camera,1927.63,1
ORD-00785,2023-03-25,Dell XPS 13,Camera,5796.57,3
ORD-00786,2024-08-13,Nikon Z6,Accessories,538.4,1
ORD-00787,2024-12-25,Sony WH-1000,Camera,769.8,1
ORD-00788,2023-09-26,Sony WH-1000,Accessories,3094.19,4
ORD-00789,2024-03-08,iPhone 15,Electronics,2362.68,4
ORD-00790,2023-05-25,Sony WH-1000,Electronics,7006.4,4
ORD-00791,2023-07-09,Dell XPS 13,Accessories,2015.66,2
ORD-00792,2023-09-14,DJI Mini 4,Camera,714.34,2
ORD-00793,2023-07-26,MacBook Pro,Camera,1619.96,4
ORD-00794,2023-07-20,Canon R5,Electronics,3728.19,4
ORD-00795,2024-12-21,Dell XPS 13,Accessories,7799.13,4
ORD-00796,2023-04-22,Samsung S24,Accessories,3716.33,2
ORD-00797,2023-11-19,Sony WH-1000,Camera,3283.66,2
ORD-00798,2023-12-12,Dell XPS 13,Accessories,2994.69,3
ORD-00799,2023-01-10,Canon R5,Camera,892.43,1
ORD-00800,2023-04-02,MacBook Pro,Electronics,3178.11,4
ORD-00801,2024-05-18,Canon R5,Accessories,577.78,4
ORD-00802,2023-09-13,iPad Air,Electronics,5114.71,5
ORD-00803,2024-01-27,Nikon Z6,Camera,1758.77,1
ORD-00804,2024-08-04,Nikon Z6,Camera,355.69,3
ORD-00805,2023-06-22,Nikon Z6,Camera,1016.52,2
ORD-00806,2023-11-03,DJI Mini 4,Accessories,6585.79,4
ORD-00807,2024-12-18,Galaxy Tab,Electronics,2787.28,4
ORD-00808,2023-11-17,iPad Air,Electronics,1620.03,3
ORD-00809,2023-05-04,iPad Air,Accessories,1544.79,1
ORD-00810,2023-09-01,Dell XPS 13,Electronics,3736.7,5
ORD-00811,2023-01-31,Canon R5,Electronics,1699.86,2
ORD-00812,2024-08-05,Dell XPS 13,Electronics,3882.47,5
ORD-00813,2024-08-09,Nikon Z6,Accessories,3092.98,3
ORD-00814,2023-03-10,iPhone 15,Electronics,3905.66,2
ORD-00815,2023-11-10,Dell XPS 13,Accessories,776.58,4
ORD-00816,2023-01-16,Canon R5,Accessories,1410.39,2
ORD-00817,2024-05-30,Canon R5,Electronics,3689.44,2
ORD-00818,2024-06-23,iPad Air,Electronics,483.2,1
ORD-00819,2024-12-28,Nikon Z6,Accessories,1897.51,4
ORD-00820,2024-09-06,Dell XPS 13,Accessories,5398.02,4
ORD-00821,2023-06-30,Galaxy Tab,Camera,4446.81,3
ORD-00822,2023-10-28,Dell XPS 13,Accessories,3132.86,2
ORD-00823,2023-02-28,Nikon Z6,Electronics,2179.26,5
ORD-00824,2023-03-21,iPad Air,Camera,4770.0,4
ORD-00825,2024-09-05,DJI Mini 4,Camera,4900.96,3
ORD-00826,2023-11-24,Samsung S24,Electronics,750.16,5
ORD-00827,2024-09-03,iPhone 15,Camera,492.29,1
ORD-00828,2023-01-28,MacBook Pro,Electronics,6683.07,4
ORD-00829,2024-10-18,Nikon Z6,Camera,1750.68,1
ORD-00830,2023-10-01,iPhone 15,Accessories,3986.37,2
ORD-00831,2023-05-14,Galaxy Tab,Camera,1162.81,1
ORD-00832,2023-05-09,Nikon Z6,Electronics,7695.92,4
ORD-00833,2023-01-03,Samsung S24,Electronics,1485.9,1
ORD-00834,2023-09-24,iPhone 15,Electronics,3375.93,3
ORD-00835,2023-02-19,DJI Mini 4,Accessories,6166.74,4
ORD-00836,2024-06-21,MacBook Pro,Accessories,3896.22,2
ORD-00837,2023-08-03,Samsung S24,Camera,750.51,3
ORD-00838,2024-02-29,iPhone 15,Accessories,5296.98,5
ORD-00839,2023-06-19,Nikon Z6,Camera,2746.43,2
